ath:AT2G27680	PF00248
ath:AT5G08660	PF05003,PF11961
ath:AT4G18170	PF03106,PF06140
ath:AT3G61720	PF00168,PF08372
ath:AT3G52730	PF05365
ath:AT5G52210	PF00009,PF00025,PF00071,PF00503,PF01580,PF01926,PF02223,PF03029,PF03129,PF04670,PF08477,PF09439,PF13401
ath:AT5G04700	PF00023,PF12796,PF13606,PF13637,PF13857,PF13962
ath:AT3G26910	PF03114,PF06456
ath:AT1G20850	PF00112,PF08246
ath:AT5G44760	PF00168,PF08372,PF15407
ath:AT4G01830	PF00005,PF00503,PF00664,PF01935,PF02463,PF03193,PF03205,PF05673,PF06414,PF09818,PF13175,PF13191,PF13207,PF13304,PF13401,PF13481,PF13555,PF13558,PF13604
ath:AT3G48600	PF02201
ath:AT3G11340	PF00201
ath:AT1G07730	PF03018
ath:AT1G42540	PF00060,PF00497,PF00916,PF01094,PF10205,PF13458
ath:AT1G79800	PF02298
ath:AT5G66450	PF01569,PF02681
ath:AT5G18940	PF03564,PF08569,PF13646
ath:AT4G23520	PF00112,PF03051,PF08246
ath:AT3G61723	PF00301,PF00628,PF13341
ath:AT3G25580	PF00085,PF02114,PF03313,PF14632
ath:AT1G55240	PF04819
ath:AT1G47790	PF00646,PF08268,PF12937
ath:AT3G03890	PF01243,PF10615,PF13883
ath:AT2G45730	PF02498,PF04189
ath:AT1G29420	PF02519,PF15016
ath:AT4G36220	PF00067
ath:AT1G69480	PF03105,PF03124,PF04336,PF12108
ath:AT2G19910	PF05183
ath:AT2G30160	PF00153,PF07218
ath:AT5G62810	PF04695
ath:AT5G48400	PF00060,PF00497,PF01094,PF06779,PF13458
ath:AT5G11140	PF05278,PF11365
ath:AT4G37760	PF00070,PF00890,PF01134,PF01210,PF01266,PF01488,PF01494,PF01946,PF02254,PF02558,PF02737,PF03486,PF05834,PF07992,PF08491,PF13450
ath:AT4G05475	PF00646,PF12799,PF12937,PF13516,PF13855
ath:AT2G17040	PF02365,PF15115
ath:AT2G26030	PF00646,PF07723,PF08387,PF12937
ath:AT5G25380	PF00134,PF02984
ath:AT5G07010	PF00685,PF13469
ath:AT1G28090	PF01238,PF01743,PF03351,PF09970,PF12627
ath:AT2G40440	PF00651,PF14890
ath:AT5G47070	PF00069,PF07714
ath:AT4G09070	PF05258,PF08612
ath:AT3G43630	PF01988
ath:AT2G32990	PF00759
ath:AT1G10210	PF00069,PF01636,PF06293,PF07714,PF14531
ath:AT1G74830	PF04576
ath:AT5G61480	PF00069,PF00560,PF01636,PF07714,PF08263,PF12799,PF13516,PF13855
ath:AT5G43110	PF00806
ath:AT5G13970	PF15264
ath:AT2G17043	PF03087,PF05778
ath:AT1G24450	PF00636,PF14622
ath:AT1G50270	PF01535,PF12854,PF13041,PF13176,PF13812
ath:AT3G17810	PF01180,PF01207
ath:AT1G11750	PF00574,PF15647
ath:AT3G57870	PF00179,PF14461
ath:AT3G25585	PF01066,PF04246
ath:AT3G02240	PF13677,PF15183
ath:AT5G57350	PF00122,PF00690,PF00702,PF01197,PF08282,PF12710,PF13246
ath:AT5G09840	PF01936,PF02470,PF12872,PF14418
ath:AT4G32790	PF03016
ath:AT4G27120	PF01399,PF02932,PF04514,PF09756,PF10812,PF11600,PF11719
ath:AT4G14420	PF05514,PF07681,PF13664,PF14145
ath:AT1G69485	PF01783,PF12172
ath:AT3G16480	PF00675,PF05193
ath:AT2G36630	PF01925,PF14074
ath:AT2G21060	PF00098,PF00313,PF08206,PF13917,PF14392
ath:AT5G17610	PF06770
ath:AT4G28660	PF03912
ath:AT5G53710	PF05717,PF14009
ath:AT5G39300	PF01357,PF03330
ath:AT5G02040	PF03208,PF13231
ath:AT2G46910	PF04755
ath:AT5G47075	PF07333
ath:AT5G16280	PF12739,PF14938
ath:AT3G60350	PF00514,PF00646,PF03224,PF06185,PF12937,PF13646
ath:AT1G11755	PF09640
ath:AT5G12320	PF00023,PF05655,PF12796,PF13606,PF13637,PF13857
ath:AT3G61890	PF00046,PF00769,PF01527,PF02183,PF05920,PF06082,PF06156,PF08286,PF11242,PF13384,PF14197,PF14662
ath:AT2G23890	PF05761,PF12325,PF13242,PF13419
ath:AT1G01110	PF00612,PF09803,PF13178
ath:AT1G65730	PF03169
ath:AT5G52380	PF00098,PF13696,PF14392,PF14828
ath:AT5G47077	PF07333
ath:AT5G04870	PF00036,PF00069,PF01636,PF06293,PF07714,PF08726,PF12763,PF13155,PF13202,PF13354,PF13405,PF13420,PF13493,PF13499,PF13833,PF14531,PF14658,PF14788
ath:AT3G56220	PF01842,PF14992
ath:AT1G15350	PF13259
ath:AT3G08710	PF00085,PF00578,PF02966,PF08534,PF13098,PF13899,PF13905,PF14595
ath:AT1G78430	PF00769,PF01496,PF02996,PF04156,PF05701,PF06039,PF06156,PF07889,PF08614,PF11365,PF12718,PF12795,PF13870,PF14662,PF14817,PF14915,PF15619
ath:AT2G31660	PF01465,PF03810,PF08389,PF08506,PF10363
ath:AT4G31140	PF00332,PF07983
ath:AT3G48770	PF02892,PF13589
ath:AT1G79970	PF05886
ath:AT2G05840	PF00227,PF10584
ath:AT4G23690	PF03018
ath:AT4G18020	PF00072,PF00249,PF08654
ath:AT4G05320	PF00240,PF10302,PF11976,PF13019,PF13881,PF14560
ath:AT2G41940	PF00096,PF13912
ath:AT3G07380	PF01697,PF13704
ath:AT1G29590	PF01652
ath:AT2G27530	PF00378,PF00687,PF00928,PF01257,PF10178
ath:AT2G46915	PF12576
ath:AT5G56020	PF04178
ath:AT5G22920	PF05495,PF12805,PF13639,PF13920,PF13923,PF14599,PF14634
ath:AT5G08510	PF01073,PF01535,PF12854,PF13041,PF13812
ath:AT4G19560	PF00134,PF02984
ath:AT1G20700	PF00046
ath:AT3G15150	PF02891,PF04012,PF04564,PF11789,PF13471,PF13639
ath:AT5G62980	PF02152
ath:AT5G48570	PF00254,PF00515,PF07719,PF12895,PF13181,PF13414,PF13424,PF13428,PF13431,PF13432,PF14559
ath:AT5G44610	PF05558
ath:AT5G16285	PF00646,PF12937
ath:AT1G33400	PF00515,PF00856,PF01753,PF07719,PF13176,PF13374,PF13414,PF13424,PF13428,PF13431,PF13432
ath:AT2G37810	PF00130,PF00628,PF03107,PF04640,PF07649
ath:AT1G60760	PF04043
ath:AT5G66300	PF02365
ath:AT5G07180	PF00069,PF00560,PF01636,PF07714,PF08263,PF12799,PF13504,PF13516,PF13855
ath:AT3G51250	PF06911
ath:AT3G29390	PF00013
ath:AT3G03740	PF00651,PF00917,PF07707
ath:AT1G10380	PF13947,PF14380
ath:AT5G58850	PF00249,PF13921
ath:AT4G15920	PF03083,PF03650,PF04193
ath:AT3G25430	PF00310,PF04857
ath:AT1G47640	PF09767
ath:AT3G17980	PF00168
ath:AT1G56630	PF01083,PF01764,PF07819,PF11187,PF11288,PF12695,PF12697,PF15108
ath:AT1G32070	PF00583,PF08445,PF13420,PF13508,PF13527,PF13673,PF14542
ath:AT2G30010	PF13839,PF14416
ath:AT1G69330	PF00097,PF01363,PF09972,PF13445,PF13639,PF13920,PF13923,PF14634,PF15227
ath:AT5G43280	PF00378
ath:AT4G37610	PF00651,PF02135,PF07707
ath:AT4G13050	PF01643
ath:AT4G00350	PF01554
ath:AT3G47120	PF00076,PF00642,PF13893,PF14259,PF14605
ath:AT2G41945	PF00487
ath:AT1G06250	PF01764,PF04442,PF05057
ath:AT2G27535	PF01255,PF09409,PF14394
ath:AT2G22560	PF04582,PF07439,PF07765
ath:AT5G51050	PF00036,PF00153,PF13202,PF13405,PF13499,PF13833,PF14788
ath:AT5G03540	PF03081,PF03887
ath:AT4G14590	PF10189
ath:AT2G44250	PF03080,PF13482,PF14365
ath:AT5G48575	PF06746
ath:AT5G25230	PF00009,PF00071,PF00679,PF00735,PF01926,PF03144,PF03764,PF08477,PF09439,PF14492
ath:AT5G17780	PF00561,PF00756,PF06821,PF07819,PF10230,PF12146,PF12695,PF12697,PF12740,PF13241
ath:AT4G27290	PF00069,PF00954,PF01453,PF01636,PF07714,PF08276,PF11883
ath:AT2G32840	PF15306
ath:AT5G65290	PF04791,PF07441
ath:AT5G61330	PF08164,PF13339
ath:AT5G39470	PF00646,PF12937
ath:AT5G13820	PF00249
ath:AT1G50120	PF01835,PF02752,PF08737
ath:AT1G02610	PF05210,PF12428,PF12906,PF14941
ath:AT1G11600	PF00067
ath:AT3G06050	PF00578,PF01123,PF08534,PF13911
ath:AT5G53880	PF05132,PF05620,PF06783,PF06871
ath:AT5G39471	PF00130,PF03107,PF07649
ath:AT4G10950	PF00657
ath:AT3G57720	PF00069,PF07714
ath:AT1G24300	PF02213
ath:AT3G20460	PF00083,PF05767,PF07690
ath:AT1G51660	PF00069,PF01163,PF01636,PF06293,PF07714,PF14531
ath:AT1G10385	PF06148,PF08700
ath:AT5G57200	PF01417,PF05758,PF06213,PF07651
ath:AT5G43285	PF04277
ath:AT4G32640	PF00626,PF04810,PF04811,PF04815,PF08033
ath:AT3G42150	PF03379,PF03458
ath:AT1G16850	PF05957,PF12732
ath:AT3G16330	PF05553
ath:AT1G01280	PF00067
ath:AT5G49750	PF00560,PF08263,PF12799,PF13855
ath:AT3G08880	PF01496,PF03961,PF04111,PF05262,PF07303,PF08286,PF08656,PF10146,PF10186,PF11180,PF11853,PF11945
ath:AT5G20260	PF03016,PF13692
ath:AT4G28510	PF01145,PF09194
ath:AT2G35150	PF04674
ath:AT5G16130	PF01251,PF01877,PF03114
ath:AT4G05490	PF00646,PF12799,PF12937,PF13855,PF14426
ath:AT3G01080	PF03101,PF03106
ath:AT5G56190	PF00400,PF03088,PF10313,PF10647
ath:AT5G08680	PF00004,PF00006,PF00306,PF00931,PF01637,PF02874,PF03193,PF05729,PF06745,PF11421,PF13191,PF13481
ath:AT4G18190	PF03151,PF04142
ath:AT4G10955	PF01764,PF11187,PF12695,PF12697
ath:AT3G61740	PF00628,PF00855,PF00856,PF01342,PF13771,PF13831,PF13832
ath:AT3G52750	PF00091,PF12327
ath:AT2G23740	PF00856,PF05033,PF11722
ath:AT5G04720	PF00004,PF00005,PF00437,PF00931,PF02367,PF05659,PF05729,PF06745,PF12799,PF12846,PF13173,PF13191,PF13207,PF13238,PF13401,PF13521,PF13671,PF13855
ath:AT3G42155	PF00759,PF08417
ath:AT3G26930	PF02890,PF07723,PF08387,PF12799,PF13855
ath:AT2G31510	PF00097,PF01485,PF13639,PF13923,PF14634
ath:AT5G44780	PF05922
ath:AT4G01850	PF00438,PF02772,PF02773
ath:AT3G48620	PF01103
ath:AT2G37980	PF10250
ath:AT1G15200	PF04696
ath:AT1G79820	PF00083,PF07690,PF11085
ath:AT1G55260	PF00234,PF14368
ath:AT1G07750	PF00190,PF03079,PF05899,PF07883,PF08272
ath:AT1G11608	PF04385,PF07734
ath:AT1G42560	PF03094
ath:AT5G66470	PF00009,PF00071,PF00350,PF01926,PF02421,PF03029,PF03193,PF04548,PF06414,PF07650,PF08477,PF13173,PF13207,PF13238
ath:AT5G18960	PF03101,PF04434,PF10551
ath:AT4G23540	PF01602,PF08161,PF13646
ath:AT3G26932	PF00035,PF14709
ath:AT1G29440	PF02519
ath:AT2G45750	PF03141,PF08241,PF13489,PF13847
ath:AT3G07230	PF08186
ath:AT4G36240	PF00320
ath:AT3G47290	PF00168,PF00387,PF00388
ath:AT2G19930	PF05183
ath:AT2G35155	PF08192
ath:AT2G04360	PF09335,PF13396
ath:AT5G62830	PF07734,PF08268
ath:AT5G11160	PF00156,PF14681
ath:AT4G37780	PF00249,PF13921
ath:AT4G19410	PF03283
ath:AT4G18195	PF00892,PF03151,PF04246
ath:AT3G01085	PF00069,PF07714,PF14531
ath:AT2G17060	PF00004,PF00005,PF00560,PF00931,PF01443,PF01582,PF01637,PF03029,PF03308,PF05729,PF07693,PF07725,PF08477,PF12799,PF13173,PF13191,PF13207,PF13238,PF13401,PF13671,PF13676,PF13855,PF14532
ath:AT1G60610	PF07889,PF13920,PF13923,PF14057,PF15397
ath:AT2G26050	PF03145,PF06524,PF07800,PF13909
ath:AT5G07030	PF00026,PF14541,PF14543
ath:AT3G29240	PF02622
ath:AT3G26935	PF01529,PF05678
ath:AT2G40460	PF00854,PF13829
ath:AT5G58700	PF00168,PF00387,PF00388
ath:AT5G47090	PF00486,PF02029,PF03066,PF05285,PF05642,PF09747
ath:AT5G44785	PF00436
ath:AT4G18197	PF00892,PF03151,PF11998,PF13536
ath:AT4G09090	PF07983
ath:AT4G05497	PF00646,PF07253,PF12799,PF12937,PF13855
ath:AT1G10230	PF01466,PF03931
ath:AT1G74850	PF01535,PF06239,PF12854,PF13041,PF13428,PF13432,PF13812
ath:AT1G02780	PF00428,PF01280
ath:AT5G43130	PF05236,PF12174,PF14983
ath:AT5G13990	PF03081
ath:AT4G00200	PF02178,PF03479
ath:AT1G11770	PF01565,PF08031
ath:AT1G55265	PF04398
ath:AT3G02260	PF00569,PF13764
ath:AT1G24470	PF00106,PF02719,PF03435,PF08659,PF13460,PF13561
ath:AT2G22410	PF01535,PF11700,PF12854,PF13041,PF13812
ath:AT3G17830	PF00226,PF00684,PF01556
ath:AT1G06100	PF00487
ath:AT5G35680	PF01176
ath:AT5G09860	PF11957
ath:AT3G57890	PF07986,PF08603
ath:AT2G44100	PF00996
ath:AT2G14960	PF03321,PF13772
ath:AT5G57370	PF08648,PF10243
ath:AT4G27140	PF00234,PF03693,PF06210,PF08709,PF08742,PF10577,PF14368
ath:AT4G14440	PF00378
ath:AT2G21080	PF12056
ath:AT2G36650	PF04145,PF12859
ath:AT5G65140	PF02358
ath:AT5G17630	PF00892,PF03151,PF08449
ath:AT5G02060	PF01284,PF02632,PF04535
ath:AT4G28680	PF00155,PF00282,PF01212
ath:AT5G53730	PF02610,PF03168,PF11837
ath:AT5G39320	PF00984,PF03446,PF03720,PF03721
ath:AT1G51510	PF00076,PF08777,PF13893,PF14259,PF14605
ath:AT2G46930	PF00326,PF03283
ath:AT3G20310	PF00847
ath:AT5G27910	PF00125,PF00808
ath:AT3G60370	PF00254,PF01186
ath:AT1G16700	PF00037,PF08782,PF12797,PF12798,PF12800,PF12837,PF12838,PF13183,PF13187,PF13237,PF13370,PF13459,PF13484,PF13534,PF13746,PF14697
ath:AT1G73200	PF00169,PF10296
ath:AT3G12860	PF01798,PF02862,PF08060,PF08156
ath:AT1G64210	PF00069,PF00560,PF07714,PF08263,PF12799,PF13504,PF13516,PF13855,PF14531,PF15179
ath:AT5G49600	PF04398
ath:AT5G12340	PF14009
ath:AT5G26580	PF00319,PF09455
ath:AT5G20110	PF01221,PF12923,PF13945
ath:AT5G04890	PF00011
ath:AT3G56240	PF00403,PF04514,PF05663
ath:AT3G48790	PF00155,PF00266,PF01041,PF01053,PF01212,PF01276
ath:AT2G31680	PF00009,PF00025,PF00071,PF01926,PF03193,PF03205,PF04670,PF08477,PF09439,PF13191,PF13401
ath:AT1G15370	PF01217
ath:AT3G08730	PF00069,PF00433,PF01163,PF01636,PF06293,PF07714,PF14531
ath:AT1G78450	PF04832
ath:AT4G31160	PF08513
ath:AT4G05340	PF00004
ath:AT2G35000	PF00097,PF12678,PF12861,PF12906,PF13639,PF13920,PF13923,PF14634
ath:AT1G79990	PF09801,PF13126,PF14316
ath:AT2G27550	PF01161
ath:AT2G01900	PF03372
ath:AT4G18040	PF01652
ath:AT3G52600	PF00251,PF08244
ath:AT5G56040	PF00069,PF00560,PF07714,PF08263,PF12799,PF13516,PF13855
ath:AT5G48590	PF05542
ath:AT5G22940	PF02326,PF03016
ath:AT5G08530	PF01213,PF01512,PF10531,PF10589
ath:AT4G19580	PF00226,PF03716
ath:AT1G16705	PF02172
ath:AT1G19010	PF01496,PF04102,PF05008,PF06428,PF11214
ath:AT1G20720	PF06733,PF13307
ath:AT3G15170	PF02365
ath:AT5G44630	PF01397,PF03936
ath:AT4G01700	PF00182,PF07803
ath:AT1G33420	PF00628,PF13831,PF15446
ath:AT3G11210	PF00657,PF03176,PF13472
ath:AT1G60780	PF00928,PF01217,PF10291
ath:AT5G66320	PF00320
ath:AT5G18810	PF00076,PF11608,PF13893,PF14259
ath:AT5G04895	PF00035,PF00063,PF00270,PF00271,PF00437,PF01637,PF02562,PF04408,PF06745,PF07717,PF13245,PF13401
ath:AT3G51270	PF00069,PF01163,PF01636,PF06293,PF09202
ath:AT1G07600	PF00131,PF01439
ath:AT3G03760	PF03195
ath:AT2G45600	PF00135,PF07859,PF10340,PF12695,PF12697
ath:AT1G55110	PF00096,PF12171,PF12874,PF13894,PF13912
ath:AT5G58870	PF00004,PF01078,PF01434,PF01695,PF05496,PF05673,PF06068,PF06414,PF06480,PF07724,PF07728,PF13173,PF13191,PF13207,PF13245,PF13401,PF13481,PF13671
ath:AT4G15940	PF01557
ath:AT3G47140	PF07734,PF08268
ath:AT1G56650	PF00249,PF13921
ath:AT1G32090	PF02714,PF13967,PF14703
ath:AT1G69350	PF01535,PF10366,PF12854,PF13041,PF13812,PF14559
ath:AT2G01905	PF00134
ath:AT5G11010	PF00910,PF01580,PF01583,PF01637,PF01656,PF01926,PF02283,PF02456,PF03205,PF06414,PF06807,PF08433,PF12846,PF13173,PF13191,PF13207,PF13401,PF13671
ath:AT4G37630	PF00134
ath:AT4G22060	PF00646,PF03478
ath:AT4G13070	PF01985
ath:AT4G00370	PF03137,PF07690,PF12832
ath:AT1G06270	PF01535,PF12854,PF12921,PF13041
ath:AT2G44270	PF00733,PF01171,PF03054
ath:AT5G51070	PF00004,PF00158,PF00437,PF00910,PF01637,PF01695,PF02562,PF02861,PF03193,PF05496,PF05729,PF06309,PF06414,PF07724,PF07728,PF10431,PF13173,PF13177,PF13191,PF13207,PF13238,PF13401,PF13481,PF13671
ath:AT5G08535	PF01585,PF12656
ath:AT5G03560	PF00637,PF01535,PF09128,PF12554,PF12854,PF13041,PF13432,PF13812,PF14559,PF15135
ath:AT2G18450	PF00890,PF01134,PF01266,PF01494,PF01946,PF02910,PF03486,PF07992
ath:AT2G40310	PF00295,PF12708
ath:AT3G21810	PF00642,PF04111,PF04156,PF06022,PF07303,PF11559,PF12325,PF12718,PF14282
ath:AT5G48595	PF01097,PF05453,PF11051,PF15269
ath:AT5G44635	PF00158,PF00493,PF01078,PF07726,PF07728,PF14551
ath:AT5G25250	PF01145
ath:AT2G32860	PF00232
ath:AT1G74700	PF00753,PF02112,PF12706
ath:AT5G61350	PF00069,PF07714,PF11721,PF12819
ath:AT5G39490	PF00646
ath:AT5G13840	PF00400,PF07576,PF08662
ath:AT1G50140	PF00004,PF00910,PF01078,PF01695,PF02367,PF02562,PF03672,PF05496,PF06068,PF06414,PF07726,PF07728,PF13173,PF13191,PF13207,PF13238,PF13245,PF13401,PF13479,PF13481,PF13521,PF13671,PF14532
ath:AT1G02630	PF01733
ath:AT1G11620	PF00646,PF07734,PF08268,PF12937
ath:AT5G35530	PF00189,PF07650,PF11543
ath:AT3G57740	PF00069,PF07714,PF12260
ath:AT1G24320	PF03200,PF04464
ath:AT1G64380	PF00847
ath:AT3G20480	PF02606
ath:AT1G16870	PF02893,PF10236
ath:AT3G02110	PF00450,PF12695,PF12697
ath:AT1G51680	PF00501,PF13193
ath:AT5G57220	PF00067
ath:AT5G09710	PF01957
ath:AT4G32660	PF00069,PF06293,PF07714,PF14531
ath:AT3G42170	PF02892,PF05699,PF14372
ath:AT2G36500	PF00564,PF00571
ath:AT1G73370	PF00534,PF00862,PF03050,PF08222,PF13524,PF13692
ath:AT3G16350	PF00249
ath:AT5G49770	PF00069,PF00560,PF01636,PF04341,PF04478,PF06697,PF07714,PF08263,PF11190,PF12799,PF13400,PF13504,PF13516,PF13855,PF14575,PF15345
ath:AT5G39493	PF05938
ath:AT4G13075	PF05498
ath:AT3G30805	PF00152,PF01409
ath:AT5G20280	PF00534,PF00862,PF05116,PF08550,PF13524,PF13579,PF13692
ath:AT4G28530	PF02365
ath:AT3G43505	PF00304,PF00864,PF07333,PF10868
ath:AT2G35170	PF02493
ath:AT2G40316	PF02157,PF09451,PF12837
ath:AT5G16150	PF00083,PF07690,PF13347
ath:AT3G60220	PF00097,PF04156,PF12496,PF12678,PF12861,PF13639,PF13920,PF13923,PF14446,PF14634
ath:AT1G43910	PF00004,PF00910,PF01637,PF05496,PF05673,PF07728,PF13086,PF13191,PF13207,PF13238,PF13245,PF13401,PF13479,PF13481,PF13555,PF14363
ath:AT3G12710	PF03352,PF09552
ath:AT3G61760	PF00350,PF01031,PF01926,PF02212,PF08477,PF12846,PF13191
ath:AT3G52770	PF00769,PF00804,PF09328,PF10883
ath:AT2G23760	PF00046,PF05920,PF07526,PF07741
ath:AT5G52250	PF00400
ath:AT5G04740	PF01842,PF13291
ath:AT3G26950	PF13646
ath:AT1G15220	PF03604,PF03918
ath:AT1G20890	PF09721
ath:AT1G64385	PF08412,PF09972,PF15102
ath:AT3G11380	PF01062,PF01535,PF03221,PF05168,PF13041,PF13812
ath:AT1G78300	PF00244
ath:AT1G33590	PF00560,PF08263,PF12799,PF13855
ath:AT2G31530	PF00344
ath:AT4G31010	PF01985
ath:AT4G01870	PF00930,PF07676
ath:AT3G48640	PF00517,PF05055
ath:AT1G79840	PF00046,PF01852,PF02183,PF05920
ath:AT1G55280	PF01477,PF03899
ath:AT1G07770	PF00410
ath:AT2G05710	PF00330,PF00694,PF01924
ath:AT5G66490	PF12559
ath:AT5G18980	PF00514,PF13646
ath:AT4G36260	PF01155,PF05142
ath:AT4G23560	PF00759
ath:AT1G29460	PF02209,PF02519,PF03318,PF06933,PF11921
ath:AT2G19950	PF09787
ath:AT2G41810	PF04862
ath:AT2G45770	PF00392,PF00448,PF01656,PF02463,PF02881,PF13476
ath:AT3G07250	PF00076,PF02136,PF07897,PF13893,PF14259,PF14605
ath:AT5G11180	PF00060,PF00497,PF01094,PF13458
ath:AT3G15020	PF00056,PF01073,PF01113,PF02866,PF02882
ath:AT5G62850	PF01773,PF03083,PF04193
ath:AT5G48440	PF00890,PF01266,PF01946,PF03486,PF05834,PF07992,PF13450,PF13454
ath:AT2G27402	PF10298
ath:AT2G17080	PF03087,PF07651,PF08376
ath:AT1G60630	PF00069,PF00560,PF02480,PF05083,PF05405,PF06697,PF07714,PF08263,PF12799,PF13516,PF13855,PF14575,PF14991,PF15345
ath:AT2G26070	PF05608,PF05903
ath:AT5G07050	PF00892,PF02960
ath:AT3G51120	PF00642,PF00643,PF02201,PF02213,PF03126,PF13771,PF14237
ath:AT3G29260	PF00070,PF00106,PF01073,PF01370,PF03486,PF07992,PF08659,PF13460,PF13561
ath:AT2G40480	PF05701,PF13990
ath:AT1G34810	PF01826,PF09467
ath:AT3G03610	PF04727
ath:AT5G58720	PF00627,PF08590
ath:AT3G43670	PF01179,PF02727,PF02728
ath:AT1G56500	PF00085,PF00578,PF00702,PF01436,PF08450,PF08534,PF12710,PF13098,PF13242,PF13419,PF13905
ath:AT3G11385	PF00130,PF03107,PF07649
ath:AT1G74870	PF05290,PF05505,PF12230,PF12660,PF13920,PF13923,PF14570
ath:AT1G47510	PF03372,PF07659
ath:AT4G00220	PF03195
ath:AT1G06120	PF00487
ath:AT1G11790	PF00800,PF01842
ath:AT3G02280	PF00175,PF00258,PF00667,PF12641,PF12724
ath:AT1G69200	PF00294
ath:AT1G24490	PF02096,PF03263,PF09538
ath:AT2G22430	PF00046,PF02183,PF05920,PF06156,PF08172
ath:AT3G17850	PF00069,PF01163,PF01636,PF06293,PF07714,PF14531
ath:AT5G57390	PF00847
ath:AT5G09880	PF00076,PF10243,PF13893,PF14259,PF15519
ath:AT2G18300	PF00010,PF04417
ath:AT2G44120	PF00327,PF05300,PF08079,PF09657
ath:AT2G36670	PF00026,PF14541,PF14543
ath:AT5G25100	PF02990
ath:AT4G27160	PF00234
ath:AT2G32710	PF02234
ath:AT5G65160	PF00515,PF03768,PF07719,PF07721,PF12895,PF13176,PF13181,PF13414,PF13424,PF13428,PF13429,PF13431,PF13432,PF14559,PF14863
ath:AT5G61200	PF09068,PF15278
ath:AT5G39340	PF01627
ath:AT5G02080	PF04127
ath:AT1G34815	PF01826,PF09467
ath:AT5G53750	PF00571
ath:AT5G25102	PF00130,PF12760
ath:AT1G51530	PF00076,PF13893,PF14259
ath:AT1G74875	PF12906,PF13219
ath:AT2G46950	PF00067
ath:AT3G20330	PF00185,PF02729
ath:AT5G27930	PF00481,PF07119,PF07228,PF13672
ath:AT4G32510	PF00955
ath:AT3G60390	PF00046,PF02183,PF04618,PF05920,PF08074
ath:AT1G16720	PF00106,PF01073,PF01370,PF02254,PF02882,PF05368,PF08547,PF08659,PF13460
ath:AT1G73220	PF00083,PF07690
ath:AT3G12880	PF04043
ath:AT1G01150	PF00249,PF03847,PF13094,PF13325,PF13873,PF13921
ath:AT1G64230	PF00179,PF05743,PF05773,PF14461
ath:AT5G49620	PF00249,PF13921
ath:AT5G03415	PF02319,PF08781
ath:AT3G56260	PF04929,PF05097,PF10500,PF12009
ath:AT2G28900	PF02466,PF04352
ath:AT1G65770	PF00602,PF03478,PF12937
ath:AT3G08750	PF00646,PF07734,PF08268,PF12937
ath:AT1G78470	PF12799,PF13855
ath:AT5G20130	PF12435,PF12810
ath:AT4G14465	PF03479
ath:AT2G35020	PF01704,PF12804
ath:AT1G15390	PF01327
ath:AT5G65165	PF00111,PF12838,PF13085,PF13183,PF13187,PF13237,PF13534,PF13746
ath:AT4G31180	PF00152,PF01336,PF01409,PF11503
ath:AT4G05360	PF00098,PF00769,PF04824,PF06156,PF13324
ath:AT2G01920	PF00790,PF01417,PF07651
ath:AT2G27570	PF00685,PF13469
ath:AT5G56060	PF10354
ath:AT5G16000	PF00069,PF00560,PF07714,PF08263,PF09039,PF12799,PF13855
ath:AT5G08550	PF07842
ath:AT4G18060	PF00018,PF02520,PF03114,PF07653,PF08826,PF14604
ath:AT3G61610	PF01263
ath:AT3G52620	PF05072,PF05887
ath:AT2G41980	PF03145,PF05605,PF13920,PF13923,PF14835
ath:AT2G23610	PF00326,PF00561,PF00975,PF01083,PF01764,PF03283,PF05057,PF06821,PF07819,PF10230,PF12695,PF12697,PF12740
ath:AT5G52100	PF01113,PF05173,PF05608
ath:AT5G22960	PF00450
ath:AT1G20740	PF05742
ath:AT1G64235	PF14368
ath:AT3G15190	PF01649,PF05227,PF10732,PF12145
ath:AT4G01720	PF00973,PF03106,PF04977,PF05103,PF05812
ath:AT1G07620	PF14309
ath:AT1G33440	PF00854
ath:AT3G11230	PF03226,PF11648
ath:AT5G18830	PF03110
ath:AT4G23410	PF00335,PF04202,PF10164
ath:AT3G51290	PF00071,PF04782,PF04783,PF08477,PF12408,PF13622
ath:AT3G25470	PF01479,PF01728,PF08241,PF13578,PF13659
ath:AT3G03780	PF01717,PF07704,PF08267
ath:AT2G45620	PF01909,PF03828
ath:AT3G07100	PF00092,PF00626,PF04810,PF04811,PF04815,PF08033,PF13519
ath:AT1G51538	PF10536
ath:AT1G29310	PF00344,PF10559
ath:AT1G55130	PF02990
ath:AT5G58890	PF00319
ath:AT4G36110	PF02519
ath:AT4G15960	PF00561,PF02129,PF06441,PF07224,PF12146,PF12695,PF12697,PF12740
ath:AT4G00390	PF04504,PF13837
ath:AT3G47160	PF00097,PF12678,PF13611,PF13639,PF13920,PF13923,PF14447,PF14569,PF14570,PF14634,PF15227
ath:AT2G19800	PF01966,PF05153
ath:AT1G56670	PF00657,PF06418
ath:AT2G04230	PF00646,PF07723,PF08387,PF12937,PF13013
ath:AT2G30050	PF00400,PF04762,PF12657
ath:AT1G69370	PF01817
ath:AT5G62700	PF00091,PF03953,PF10644,PF13809,PF14881
ath:AT5G11030	PF08568
ath:AT4G37650	PF03514
ath:AT4G22080	PF00544,PF05048,PF12708,PF13229
ath:AT4G13090	PF00722,PF06955,PF09671
